A1BG	1	0.000000	0.002865
A1CF	2	0.000000	0.000871
A2M	3	0.000000	0.006994
A2M-AS1	4	0.000000	0.007049
A2ML1	5	0.000000	0.002971
A2ML1-AS1	6	0.000000	0.003865
A2ML1-AS2	7	0.000000	0.002681
A2MP1	8	0.000000	0.001018
A3GALT2	9	0.000000	0.004645
A4GALT	10	0.000000	0.006636
A4GNT	11	0.000000	0.003568
AAAS	12	0.000000	0.004438
AACS	13	0.000000	0.006045
AADAC	14	0.000000	0.001732
AADACL2-AS1	15	0.000000	0.004148
AADACP1	16	0.000000	0.003393
AADAT	17	0.000000	0.011497
AAED1	18	0.000000	0.007556
AAGAB	19	0.000000	0.008719
AAK1	20	0.000000	0.314474
AAMDC	21	0.000000	0.008385
AAMP	22	0.000000	0.010965
AANAT	23	0.000000	0.003154
AAR2	24	0.000000	0.005565
AARD	25	0.000000	0.003644
AARS	26	0.000000	0.008167
AARS2	27	0.000000	0.003165
AARSD1	28	0.000000	0.000841
AARSP1	29	0.000000	0.004803
AASDH	30	0.000000	0.006509
AASDHPPT	31	0.000000	0.007854
AASS	32	0.000000	0.005116
AATBC	33	0.000000	0.006155
ABAT	34	0.000000	0.004688
ABCA1	35	0.000000	0.031748
ABCA10	36	0.000000	0.001297
ABCA11P	37	0.000000	0.009474
ABCA12	38	0.000000	0.009537
ABCA13	39	0.000000	0.004879
ABCA17P	40	0.000000	0.003561
ABCA2	41	0.000000	0.001175
ABCA3	42	0.000000	0.003727
ABCA4	43	0.000000	0.004363
ABCA5	44	0.000000	0.011164
ABCA7	45	0.000000	0.016416
ABCA8	46	0.000000	0.000695
ABCA9	47	0.000000	0.000615
ABCB1	48	0.000000	0.003128
ABCB10	49	0.000000	0.009125
ABCB11	50	0.000000	0.000568
ABCB4	51	0.000000	0.035042
ABCB5	52	0.000000	0.000640
ABCB6	53	0.000000	0.007161
ABCB7	54	0.000000	0.007798
ABCB8	55	0.000000	0.011943
ABCB9	56	0.000000	0.004845
ABCC1	57	0.000000	0.004407
ABCC10	58	0.000000	0.008520
ABCC12	59	0.000000	0.001577
ABCC2	60	0.000000	0.001525
ABCC3	61	0.000000	0.004027
ABCC4	62	0.000000	0.006138
ABCC5	63	0.000000	0.009645
ABCC5-AS1	64	0.000000	0.004748
ABCC8	65	0.000000	0.000960
ABCC9	66	0.000000	0.003878
ABCD1	67	0.000000	0.012659
ABCD2	68	0.000000	0.002080
ABCD3	69	0.000000	0.006151
ABCD4	70	0.000000	0.011463
ABCE1	71	0.000000	0.007776
ABCF1	72	0.000000	0.009301
ABCF2	73	0.000000	0.006240
ABCF3	74	0.000000	0.006694
ABCG1	75	0.000000	0.009144
ABCG2	76	0.000000	0.000866
ABCG4	77	0.000000	0.003644
ABHD10	78	0.000000	0.015745
ABHD11	79	0.000000	0.009613
ABHD11-AS1	80	0.000000	0.005407
ABHD12	81	0.000000	0.004783
ABHD12B	82	0.000000	0.001135
ABHD13	83	0.000000	0.009470
ABHD14A	84	0.000000	0.000509
ABHD14A-ACY1	85	0.000000	0.004769
ABHD14B	86	0.000000	0.010002
ABHD15	87	0.000000	0.007727
ABHD16A	88	0.000000	0.005361
ABHD17A	89	0.000000	0.007582
ABHD17B	90	0.000000	0.011977
ABHD17C	91	0.000000	0.007150
ABHD2	92	0.000000	0.008690
ABHD3	93	0.000000	0.012217
ABHD4	94	0.000000	0.006663
ABHD5	95	0.000000	0.005811
ABHD6	96	0.000000	0.007441
ABHD8	97	0.000000	0.004068
ABI1	98	0.000000	0.018458
ABI2	99	0.000000	0.008846
ABI3	100	0.000000	0.004227
ABI3BP	101	0.000000	0.012159
ABL1	102	0.000000	0.013494
ABL2	103	0.000000	0.004609
ABLIM1	104	0.000000	0.004881
ABLIM2	105	0.000000	0.006634
ABLIM3	106	0.000000	0.006696
ABO	107	0.000000	0.003644
ABR	108	0.000000	0.004346
ABRA	109	0.000000	0.002591
ABRACL	110	0.000000	0.006358
ABRAXAS1	111	0.000000	0.003402
ABRAXAS2	112	0.000000	0.001266
ABT1	113	0.000000	0.009917
ABTB1	114	0.000000	0.006083
ABTB2	115	0.000000	0.008346
ACAA1	116	0.000000	0.013621
ACAA2	117	0.000000	0.008970
ACACB	118	0.000000	0.004701
ACAD10	119	0.000000	0.007405
ACAD11	120	0.000000	0.010134
ACAD8	121	0.000000	0.010208
ACAD9	122	0.000000	0.008079
ACADL	123	0.000000	0.002585
ACADM	124	0.000000	0.019392
ACADS	125	0.000000	0.005629
ACADSB	126	0.000000	0.008406
ACADVL	127	0.000000	0.003029
ACAN	128	0.000000	0.003349
ACAP1	129	0.000000	0.005085
ACAP2	130	0.000000	0.012054
ACAP2-IT1	131	0.000000	0.000824
ACAP3	132	0.000000	0.013832
ACAT1	133	0.000000	0.006993
ACAT2	134	0.000000	0.006161
ACBD3	135	0.000000	0.007680
ACBD4	136	0.000000	0.007930
ACBD5	137	0.000000	0.014106
ACBD6	138	0.000000	0.000997
ACBD7	139	0.000000	0.003244
ACCS	140	0.000000	0.008221
ACCSL	141	0.000000	0.001263
ACD	142	0.000000	0.011301
ACE	143	0.000000	0.004146
ACE2	144	0.000000	0.000422
ACE3P	145	0.000000	0.000512
ACER1	146	0.000000	0.002198
ACER2	147	0.000000	0.008219
ACER3	148	0.000000	0.006327
ACHE	149	0.000000	0.001990
ACIN1	150	0.000000	0.011054
ACKR1	151	0.000000	0.003451
ACKR3	152	0.000000	0.002994
ACKR4	153	0.000000	0.001564
ACLY	154	0.000000	0.008911
ACMSD	155	0.000000	0.002927
ACO1	156	0.000000	0.004654
ACO2	157	0.000000	0.009146
ACOT1	158	0.000000	0.005388
ACOT11	159	0.000000	0.009789
ACOT12	160	0.000000	0.001433
ACOT13	161	0.000000	0.009756
ACOT2	162	0.000000	0.004049
ACOT4	163	0.000000	0.002326
ACOT6	164	0.000000	0.004556
ACOT7	165	0.000000	0.007594
ACOT8	166	0.000000	0.014626
ACOT9	167	0.000000	0.004280
ACOX1	168	0.000000	0.014793
ACOX2	169	0.000000	0.003418
ACOX3	170	0.000000	0.007124
ACOXL	171	0.000000	0.001115
ACP1	172	0.000000	0.009940
ACP2	173	0.000000	0.008043
ACP5	174	0.000000	0.007636
